"V1" "V2" "V3" "V4" "V5"
"318" 0.148915802055797 0.408360128617363 0.416681108881079 0.698315995851059 0.145365467790682
"319" 0.481679511431888 0.617363344051447 0.348387373858333 0.648112165764814 0.386994929777179
"320" 0.527755422491181 0.430868167202572 0.090701213861132 0.648112165764814 0.509671346194779
"321" 0.539309167001666 0.614147909967846 0.473660167079613 0.762069215881706 0.503031061984772
"322" 0.106695946706262 0.372990353697749 0.729311266753165 0.330754098579341 0.37671321092182
"323" 0.996599260591482 0.45016077170418 0.151473062091352 0.586407851809814 0.513503431083361
"324" 0.253291525457569 0.829581993569132 0.493801456461118 0.478500208370274 0.794960997313225
"325" 0.510269166585699 0.498392282958199 0.702821340058883 0.648112165764814 0.521870524709015
"326" 0.468015725477365 0.488745980707395 0.332621505953417 0.235132365207418 0.496539776665864
"327" 0.401484640116385 0.704180064308682 0.651870961301186 0.648112165764814 0.499105691838751
"328" 0.18416977086641 0.482315112540193 0.677011272611858 0.478500208370274 0.351923543645954
"329" 0.497518889439109 0.617363344051447 0.317359789168927 0.698315995851059 0.427549275397581
"330" 0.156060362292449 0.0836012861736334 0.160638560180396 0.0662914220486576 0.337314875714205
